claim_id,claim,evidence,label,document_id,dataset
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"Telomeric MiDAS is a conservative DNA synthesis process, potentially mediated by break-induced replication, similar to type II ALT survivors in Saccharomyces cerevisiae Replication stresses induced by ectopic oncogenic expression of cyclin E, G-quadruplexes, or R-loop formation facilitate the ALT pathway and lead to telomere clustering, a hallmark of ALT cancers.",0,4319844,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"The TIMELESS/TIPIN complex suppresses telomere clustering and telomeric MiDAS, whereas the SMC5/6 complex promotes them.",0,4319844,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"In summary, ALT cells exhibit more telomere replication defects that result in persistent DNA damage responses at telomeres, leading to the engagement of telomeric MiDAS (spontaneous mitotic telomere synthesis) that is triggered by DNA replication stress, a potential driver of genomic duplications in cancer.",0,4319844,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"At CFSs, this fragility is associated with a delay in the completion of DNA replication until early mitosis, whereupon cells are proposed to switch to a RAD52-dependent form of break-induced replication.",1,4899981,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,We propose a model whereby replication stress initiates a RAD52-dependent form of break-induced replication that bypasses a requirement for MUS81-EME1 to complete DNA synthesis in mitosis.,1,4899981,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,Telomeres resemble common fragile sites (CFSs) in that they are difficult-to-replicate and exhibit fragility in mitosis in response to DNA replication stress.,0,4899981,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"Here, we show that this mitotic DNA synthesis (MiDAS) is also a feature of human telomeres.",0,4899981,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"Telomeric MiDAS is not restricted to those telomeres displaying overt fragility, and is a feature of a wide range of cell lines irrespective of whether their telomeres are maintained by telomerase or by the alternative lengthening of telomeres (ALT) mechanism.",0,4899981,scifact
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,"MiDAS at telomeres requires RAD52, and is mechanistically similar to CFS-associated MiDAS, with the notable exception that telomeric MiDAS does not require the MUS81-EME1 endonuclease.",0,4899981,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Here we showed that emergence of the first cohorts of Aire(+) mTECs at this key developmental stage, prior to αβ T cell repertoire selection, was jointly directed by Rankl(+) lymphoid tissue inducer cells and invariant Vγ5(+) dendritic epidermal T cell (DETC) progenitors that are the first thymocytes to express the products of gene rearrangement.",1,301838,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Hence, our data attributed a functional importance to the temporal development of Vγ5(+) γδ T cells during thymus medulla formation for αβ T cell tolerance induction and demonstrated a Rank-mediated reciprocal link between DETC and Aire(+) mTEC maturation.",1,301838,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"The thymic medulla provides a specialized microenvironment for the negative selection of T cells, with the presence of autoimmune regulator (Aire)-expressing medullary thymic epithelial cells (mTECs) during the embryonic-neonatal period being both necessary and sufficient to establish long-lasting tolerance.",0,301838,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"In turn, generation of Aire(+) mTECs then fostered Skint-1-dependent, but Aire-independent, DETC progenitor maturation and the emergence of an invariant DETC repertoire.",0,301838,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Here, we demonstrate crucial regulation of mTEC development by receptor activator of NF-kappaB (RANK) and CD40 signals.",1,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Whereas only RANK signaling was essential for mTEC development during embryogenesis, in postnatal mice, cooperation between CD40 and RANK signals was required for mTEC development to successfully establish the medullary microenvironment.",1,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Ligation of RANK or CD40 on fetal thymic stroma in vitro induced mTEC development in a tumor necrosis factor-associated factor 6 (TRAF6)-, NF-kappaB inducing kinase (NIK)-, and IkappaB kinase beta (IKKbeta)-dependent manner.",1,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"These results show that developmental-stage-dependent cooperation between RANK and CD40 promotes mTEC development, thereby establishing self-tolerance.",1,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,Medullary thymic epithelial cells (mTECs) establish T cell self-tolerance through the expression of autoimmune regulator (Aire) and peripheral tissue-specific self-antigens.,0,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"However, signals underlying mTEC development remain largely unclear.",0,2734421,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"We show that RANKL signals from this cell promote the maturation of RANK-expressing CD80−Aire− mTEC progenitors into CD80+Aire+ mTECs, and that transplantation of RANK-deficient thymic stroma into immunodeficient hosts induces autoimmunity.",1,3952288,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Collectively, our data reveal cellular and molecular mechanisms leading to the generation of Aire+ mTECs and highlight a previously unrecognized role for CD4+3−RANKL+ inducer cells in intrathymic self-tolerance.",1,3952288,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,Aire-expressing medullary thymic epithelial cells (mTECs) play a key role in preventing autoimmunity by expressing tissue-restricted antigens to help purge the emerging T cell receptor repertoire of self-reactive specificities.,0,3952288,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"Here we demonstrate a novel role for a CD4+3− inducer cell population, previously linked to development of organized secondary lymphoid structures and maintenance of T cell memory in the functional regulation of Aire-mediated promiscuous gene expression in the thymus.",0,3952288,scifact
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,"CD4+3− cells are closely associated with mTECs in adult thymus, and in fetal thymus their appearance is temporally linked with the appearance of Aire+ mTECs.",0,3952288,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Here we showed that emergence of the first cohorts of Aire(+) mTECs at this key developmental stage, prior to αβ T cell repertoire selection, was jointly directed by Rankl(+) lymphoid tissue inducer cells and invariant Vγ5(+) dendritic epidermal T cell (DETC) progenitors that are the first thymocytes to express the products of gene rearrangement.",1,301838,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Hence, our data attributed a functional importance to the temporal development of Vγ5(+) γδ T cells during thymus medulla formation for αβ T cell tolerance induction and demonstrated a Rank-mediated reciprocal link between DETC and Aire(+) mTEC maturation.",1,301838,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"The thymic medulla provides a specialized microenvironment for the negative selection of T cells, with the presence of autoimmune regulator (Aire)-expressing medullary thymic epithelial cells (mTECs) during the embryonic-neonatal period being both necessary and sufficient to establish long-lasting tolerance.",0,301838,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"In turn, generation of Aire(+) mTECs then fostered Skint-1-dependent, but Aire-independent, DETC progenitor maturation and the emergence of an invariant DETC repertoire.",0,301838,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Here, we demonstrate crucial regulation of mTEC development by receptor activator of NF-kappaB (RANK) and CD40 signals.",1,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Whereas only RANK signaling was essential for mTEC development during embryogenesis, in postnatal mice, cooperation between CD40 and RANK signals was required for mTEC development to successfully establish the medullary microenvironment.",1,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Ligation of RANK or CD40 on fetal thymic stroma in vitro induced mTEC development in a tumor necrosis factor-associated factor 6 (TRAF6)-, NF-kappaB inducing kinase (NIK)-, and IkappaB kinase beta (IKKbeta)-dependent manner.",1,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"These results show that developmental-stage-dependent cooperation between RANK and CD40 promotes mTEC development, thereby establishing self-tolerance.",1,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,Medullary thymic epithelial cells (mTECs) establish T cell self-tolerance through the expression of autoimmune regulator (Aire) and peripheral tissue-specific self-antigens.,0,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"However, signals underlying mTEC development remain largely unclear.",0,2734421,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"We show that RANKL signals from this cell promote the maturation of RANK-expressing CD80−Aire− mTEC progenitors into CD80+Aire+ mTECs, and that transplantation of RANK-deficient thymic stroma into immunodeficient hosts induces autoimmunity.",1,3952288,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Collectively, our data reveal cellular and molecular mechanisms leading to the generation of Aire+ mTECs and highlight a previously unrecognized role for CD4+3−RANKL+ inducer cells in intrathymic self-tolerance.",1,3952288,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,Aire-expressing medullary thymic epithelial cells (mTECs) play a key role in preventing autoimmunity by expressing tissue-restricted antigens to help purge the emerging T cell receptor repertoire of self-reactive specificities.,0,3952288,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"Here we demonstrate a novel role for a CD4+3− inducer cell population, previously linked to development of organized secondary lymphoid structures and maintenance of T cell memory in the functional regulation of Aire-mediated promiscuous gene expression in the thymus.",0,3952288,scifact
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,"CD4+3− cells are closely associated with mTECs in adult thymus, and in fetal thymus their appearance is temporally linked with the appearance of Aire+ mTECs.",0,3952288,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,"We show that the TRF2-RTEL1 interaction is mediated by a metal-coordinating C4C4 motif in RTEL1, which is compromised by the Hoyeraal-Hreidarsson syndrome (HHS) mutation, RTEL1(R1264H).",1,4926049,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,The helicase RTEL1 promotes t-loop unwinding and suppresses telomere fragility to maintain the integrity of vertebrate telomeres.,0,4926049,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,"An interaction between RTEL1 and PCNA is important to prevent telomere fragility, but how RTEL1 engages with the telomere to promote t-loop unwinding is unclear.",0,4926049,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,"Here, we establish that the shelterin protein TRF2 recruits RTEL1 to telomeres in S phase, which is required to prevent catastrophic t-loop processing by structure-specific nucleases.",0,4926049,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,"Conversely, we define a TRF2(I124D) substitution mutation within the TRFH domain of TRF2, which eliminates RTEL1 binding and phenocopies the RTEL1(R1264H) mutation, giving rise to aberrant t-loop excision, telomere length heterogeneity, and loss of the telomere as a circle.",0,4926049,scifact
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,These results implicate TRF2 in the recruitment of RTEL1 to facilitate t-loop disassembly at telomeres in S phase.,0,4926049,scifact
scifact_1008,RUNX is not expressed in skin tissue.,"Human skin copes with harmful environmental factors that are circadian in nature, yet how circadian rhythms modulate the function of human epidermal stem cells is mostly unknown.",0,2547636,scifact
scifact_1008,RUNX is not expressed in skin tissue.,"Here we show that in human epidermal stem cells and their differentiated counterparts, core clock genes peak in a successive and phased manner, establishing distinct temporal intervals during the 24 hr day period.",0,2547636,scifact
scifact_1008,RUNX is not expressed in skin tissue.,"Each of these successive clock waves is associated with a peak in the expression of subsets of transcripts that temporally segregate the predisposition of epidermal stem cells to respond to cues that regulate their proliferation or differentiation, such as TGFβ and calcium.",0,2547636,scifact
scifact_1008,RUNX is not expressed in skin tissue.,"Accordingly, circadian arrhythmia profoundly affects stem cell function in culture and in vivo.",0,2547636,scifact
scifact_1008,RUNX is not expressed in skin tissue.,We hypothesize that this intricate mechanism ensures homeostasis by providing epidermal stem cells with environmentally relevant temporal functional cues during the course of the day and that its perturbation may contribute to aging and carcinogenesis.,0,2547636,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,"Notably, a network structure analysis of this hierarchical network identified RUNX1 as a key mediator of the T-ALL induced by TLX1 and TLX3 and predicted a tumor-suppressor role for RUNX1 in T cell transformation.",1,1982286,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,"Overall, these results place TLX1 and TLX3 at the top of an oncogenic transcriptional network controlling leukemia development, show the power of network analyses to identify key elements in the regulatory circuits governing human cancer and identify RUNX1 as a tumor-suppressor gene in T-ALL.",1,1982286,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,The TLX1 and TLX3 transcription factor oncogenes have a key role in the pathogenesis of T cell acute lymphoblastic leukemia (T-ALL).,0,1982286,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,Here we used reverse engineering of global transcriptional networks to decipher the oncogenic regulatory circuit controlled by TLX1 and TLX3.,0,1982286,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,This systems biology analysis defined T cell leukemia homeobox 1 (TLX1) and TLX3 as master regulators of an oncogenic transcriptional circuit governing T-ALL.,0,1982286,scifact
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,"Consistent with these results, we identified recurrent somatic loss-of-function mutations in RUNX1 in human T-ALL.",0,1982286,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,CONCLUSIONS A substantial reduction in thyroid volume accompanied by a low incidence of hypothyroidism and few side effects makes the use of radioactive iodine an attractive alternative to surgery in selected cases of non-toxic multinodular goitre.,1,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,In 45 patients treated with one dose and remaining euthyroid the median thyroid volume was reduced from 73 (interquartile range 50-106) ml to 29 (23-48) ml at 24 months in the 39 patients in whom this was measured during follow up.,1,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,OBJECTIVE To investigate the long term effect of radioactive iodine on thyroid function and size in patients with non-toxic multinodular goitre.,0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,DESIGN Consecutive patients with multinodular non-toxic goitre selected for radioactive iodine treatment and followed for a minimum of 12 months (median 48 months) after an intended dose of 3.7 MBq/g thyroid tissue corrected to a 100% uptake of iodine-131 in 24 hours.,0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,PATIENTS 69 patients with a growing multinodular non-toxic goitre causing local compression symptoms or cosmetic inconveniences.,0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,"The treatment was chosen because of a high operative risk, previous thyroidectomy, or refusal to be operated on.",0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,"MAIN OUTCOME MEASUREMENTS Standard thyroid function variables and ultrasonically determined thyroid volume before treatment as well as 1, 2, 3, 6, and 12 months after treatment and then once a year.",0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,"RESULTS 56 patients were treated with a single dose of 131I, 12 with two doses, and one with four doses.",0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,"The median reduction was 40 (22-48) ml (60% reduction, p < 0.0001), half of which occurred within three months.",0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,Patients treated with two doses as well as those developing hypothyroidism and hyperthyroidism had a significant reduction in thyroid volume.,0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,"Eleven patients developed hypothyroidism (cumulative five year risk 22%, 95% confidence interval 4.8% to 38.4%).",0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,Side effects were few: three cases of hyperthyroidism and two cases of radiation thyroiditis.,0,9745001,scifact
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,Only one patient was dissatisfied with the result; she was referred for operation six months after treatment.,0,9745001,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,We show here that feeding rapamycin to adult Drosophila produces the life span extension seen in some TOR mutants.,1,6277638,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,"The target of rapamycin (TOR) pathway is a major nutrient-sensing pathway that, when genetically downregulated, increases life span in evolutionarily diverse organisms including mammals.",0,6277638,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,"The central component of this pathway, TOR kinase, is the target of the inhibitory drug rapamycin, a highly specific and well-described drug approved for human use.",0,6277638,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,Increase in life span by rapamycin was associated with increased resistance to both starvation and paraquat.,0,6277638,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,"Analysis of the underlying mechanisms revealed that rapamycin increased longevity specifically through the TORC1 branch of the TOR pathway, through alterations to both autophagy and translation.",0,6277638,scifact
scifact_1015,Rapamycin delays aging in fruit flies.,"Rapamycin could increase life span of weak insulin/Igf signaling (IIS) pathway mutants and of flies with life span maximized by dietary restriction, indicating additional mechanisms.",0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,"The target of rapamycin (TOR) pathway is a major nutrient-sensing pathway that, when genetically downregulated, increases life span in evolutionarily diverse organisms including mammals.",0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,"The central component of this pathway, TOR kinase, is the target of the inhibitory drug rapamycin, a highly specific and well-described drug approved for human use.",0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,We show here that feeding rapamycin to adult Drosophila produces the life span extension seen in some TOR mutants.,0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,Increase in life span by rapamycin was associated with increased resistance to both starvation and paraquat.,0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,"Analysis of the underlying mechanisms revealed that rapamycin increased longevity specifically through the TORC1 branch of the TOR pathway, through alterations to both autophagy and translation.",0,6277638,scifact
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,"Rapamycin could increase life span of weak insulin/Igf signaling (IIS) pathway mutants and of flies with life span maximized by dietary restriction, indicating additional mechanisms.",0,6277638,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"Introduction of this methionine and an adjacent alanine residue into a range of noncognate CheYs, dramatically changed their specificity, allowing protein interaction and rapid phosphotransfer from CheA(3)-P. The structure presented here has allowed us to identify specificity determinants for the CheA-CheY interaction and subsequently to successfully reengineer phosphotransfer signalling.",1,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,Two-component signal transduction pathways comprising histidine protein kinases (HPKs) and their response regulators (RRs) are widely used to control bacterial responses to environmental challenges.,0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"Some bacteria have over 150 different two-component pathways, and the specificity of the phosphotransfer reactions within these systems is tightly controlled to prevent unwanted crosstalk.",0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,One of the best understood two-component signalling pathways is the chemotaxis pathway.,0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"Here, we present the 1.40 A crystal structure of the histidine-containing phosphotransfer domain of the chemotaxis HPK, CheA(3), in complex with its cognate RR, CheY(6).",0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"A methionine finger on CheY(6) that nestles in a hydrophobic pocket in CheA(3) was shown to be important for the interaction and was found to only occur in the cognate RRs of CheA(3), CheY(6), and CheB(2).",0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"Site-directed mutagenesis of this methionine in combination with two adjacent residues abolished binding, as shown by surface plasmon resonance studies, and phosphotransfer from CheA(3)-P to CheY(6).",0,11603066,scifact
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,"In summary, our results provide valuable insight into how cells mediate specificity in one of the most abundant signalling pathways in biology, two-component signal transduction.",0,11603066,scifact
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,IF3 and tRNA undergo large conformational changes to facilitate the accommodation of the formylmethionyl-tRNA (fMet-tRNA(fMet)) into the P site for start codon recognition.,1,16927286,scifact
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,"In bacterial translational initiation, three initiation factors (IFs 1-3) enable the selection of initiator tRNA and the start codon in the P site of the 30S ribosomal subunit.",0,16927286,scifact
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,"Here, we report 11 single-particle cryo-electron microscopy (cryoEM) reconstructions of the complex of bacterial 30S subunit with initiator tRNA, mRNA, and IFs 1-3, representing different steps along the initiation pathway.",0,16927286,scifact
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,"IF1 provides key anchoring points for IF2 and IF3, thereby enhancing their activities.",0,16927286,scifact
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,IF2 positions a domain in an extended conformation appropriate for capturing the formylmethionyl moiety charged on tRNA.,0,16927286,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,Cigarette smoking promotes body weight reduction in humans while paradoxically also promoting insulin resistance (IR) and hyperinsulinemia.,0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,"However, the mechanisms behind these effects are unclear.",0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,"Here we show that nicotine, a major constituent of cigarette smoke, selectively activates AMP-activated protein kinase α2 (AMPKα2) in adipocytes, which in turn phosphorylates MAP kinase phosphatase-1 (MKP1) at serine 334, initiating its proteasome-dependent degradation.",0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,"The nicotine-dependent reduction of MKP1 induces the aberrant activation of both p38 mitogen-activated protein kinase and c-Jun N-terminal kinase, leading to increased phosphorylation of insulin receptor substrate 1 (IRS1) at serine 307.",0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,"Phosphorylation of IRS1 leads to its degradation, protein kinase B inhibition, and the loss of insulin-mediated inhibition of lipolysis.",0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,"Consequently, nicotine increases lipolysis, which results in body weight reduction, but this increase also elevates the levels of circulating free fatty acids and thus causes IR in insulin-sensitive tissues.",0,32408470,scifact
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,These results establish AMPKα2 as an essential mediator of nicotine-induced whole-body IR in spite of reductions in adiposity.,0,32408470,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,Ataxia telangiectasia is a neurodegenerative disease caused by mutation of the Atm gene.,0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,Here we report that ataxia telangiectasia mutated (ATM) deficiency causes nuclear accumulation of histone deacetylase 4 (HDAC4) in neurons and promotes neurodegeneration.,0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,"Nuclear HDAC4 binds to chromatin, as well as to myocyte enhancer factor 2A (MEF2A) and cAMP-responsive element binding protein (CREB), leading to histone deacetylation and altered neuronal gene expression.",0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,Blocking either HDAC4 activity or its nuclear accumulation blunts these neurodegenerative changes and rescues several behavioral abnormalities of ATM-deficient mice.,0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,"Full rescue of the neurodegeneration, however, also requires the presence of HDAC4 in the cytoplasm, suggesting that the ataxia telangiectasia phenotype results both from a loss of cytoplasmic HDAC4 as well as its nuclear accumulation.",0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,"To remain cytoplasmic, HDAC4 must be phosphorylated.",0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,"The activity of the HDAC4 phosphatase, protein phosphatase 2A (PP2A), is downregulated by ATM-mediated phosphorylation.",0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,"In ATM deficiency, enhanced PP2A activity leads to HDAC4 dephosphorylation and the nuclear accumulation of HDAC4.",0,3113630,scifact
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,Our results define a crucial role of the cellular localization of HDAC4 in the events leading to ataxia telangiectasia neurodegeneration.,0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,Ataxia telangiectasia is a neurodegenerative disease caused by mutation of the Atm gene.,0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,Here we report that ataxia telangiectasia mutated (ATM) deficiency causes nuclear accumulation of histone deacetylase 4 (HDAC4) in neurons and promotes neurodegeneration.,0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,"Nuclear HDAC4 binds to chromatin, as well as to myocyte enhancer factor 2A (MEF2A) and cAMP-responsive element binding protein (CREB), leading to histone deacetylation and altered neuronal gene expression.",0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,Blocking either HDAC4 activity or its nuclear accumulation blunts these neurodegenerative changes and rescues several behavioral abnormalities of ATM-deficient mice.,0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,"Full rescue of the neurodegeneration, however, also requires the presence of HDAC4 in the cytoplasm, suggesting that the ataxia telangiectasia phenotype results both from a loss of cytoplasmic HDAC4 as well as its nuclear accumulation.",0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,"To remain cytoplasmic, HDAC4 must be phosphorylated.",0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,"The activity of the HDAC4 phosphatase, protein phosphatase 2A (PP2A), is downregulated by ATM-mediated phosphorylation.",0,3113630,scifact
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,"In ATM deficiency, enhanced PP2A activity leads to HDAC4 dephosphorylation and the nuclear accumulation of HDAC4.",0,3113630,scifact
